time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.0600000000000023,1.6410850052589736,1.5207934870165782,18.87125782196947,0.13943098354806605,0.031302691910972236,0.0,1.0459220891200263,1.95289166445478,4.668243969919284,0.04298586315723322,0.08488800011982094,0.0,386.87184500605423,385.2000714195643,384.4884315661003,385.05232502715285
3.1200000000000023,1.703074669438778,1.6409579528387404,19.15541165291748,0.14294452766990773,0.03658872399399993,0.0,1.0198562851024442,2.052804624912448,4.802867419073942,0.07892973220910672,0.09385190864910571,0.0,471.05109064022724,471.74977406512005,470.02314136977833,472.8028327299069
3.1800000000000024,1.7632505439783248,1.767694083460726,19.451084812622472,0.14753941689978678,0.04221782175956523,0.0,0.9853434606889745,2.1721074061166448,5.051632313739369,0.07141762976346434,0.09375103623131098,0.0,505.7617847525411,505.76080195628606,506.24434349894943,505.70730623331576
3.2400000000000024,1.8213866913741066,1.9010968791404925,19.757657550421523,0.15124612683548566,0.04840061439280152,0.0,0.9519254595170209,2.2749610976485406,5.166776640558182,0.022882560088828902,0.11708694991349876,0.0,468.1301111768534,469.9510631894907,471.89354757810094,468.13352287726775
3.3000000000000025,1.8773940079977327,2.040686149640755,20.070848422772745,0.15267959045532997,0.05558813047549993,0.0,0.9142696794232085,2.3780239134894563,5.2723239823539965,0.025835184777950035,0.12471241296126591,0.0,467.5520451883012,468.1579538379525,467.93347526796674,468.1633383331428
3.3600000000000025,1.9311009960306365,2.186177003381347,20.38840290494667,0.15412844545388538,0.06321725525531985,0.0,0.8752617001099033,2.4717194618825156,5.3125329966358725,0.02053906120201308,0.1316280746322193,0.0,448.67052635802594,449.2462713819433,449.1611482280941,448.73142307676767
3.4200000000000026,1.9822913974349474,2.337372705512639,20.70879593248612,0.1556307544000024,0.07096970252562951,0.0,0.8303492960519572,2.568160887400116,5.366862701502324,0.03278634833837052,0.12387012256865704,0.0,454.4983609552508,453.89090650529124,453.3474992709594,454.3307647459322
3.4800000000000026,2.0307932920735188,2.4940389915881913,21.03030474164929,0.15740153769647858,0.07791957652221271,0.0,0.7857559033888213,2.6541521330817686,5.3500620152831075,0.021997719571905477,0.09048660060882426,0.0,433.82174673241207,431.02078450135133,432.0101575027597,431.0996217700196
3.5400000000000027,2.0764562429327644,2.6559803314018144,21.35142125335081,0.1584691836680685,0.08337217601873714,0.0,0.7358746475446196,2.7439212612826,5.353692560309177,0.007678847582807468,0.0916450369553357,0.0,438.8321429275535,438.93534878398003,439.19231147821745,438.00281020007105
3.6000000000000028,2.1188134794506173,2.8237138554409156,21.675266453932874,0.15839049250065873,0.08934563810205542,0.0,0.6755002904986791,2.8470780323640152,5.440610705272662,-0.03325847944065821,0.11194007015257798,0.0,464.3601069472649,465.9575573174361,466.9537663025326,463.748751017082
3.660000000000003,2.15732222905626,2.9977843745091852,22.005416074572068,0.15605183906685216,0.0955758385626746,0.0,0.6074933352359211,2.9548544116504596,5.563700125858424,-0.053995759956146035,0.07811137361583685,0.0,478.80628210268236,476.23336012374995,477.7372108178957,476.1523937783303
3.720000000000003,2.1918419988859723,3.1779002497943303,22.340730178858657,0.15266699259281769,0.10139830941978811,0.0,0.5426900725110433,3.0485562192441287,5.613161070901124,-0.06174972711707162,0.12015201219918557,0.0,455.4017541769925,458.7598156015224,455.37936829509005,454.7564627588967
3.780000000000003,2.2225623008789284,3.363248410824252,22.677030465427023,0.14881928050237825,0.10868995803639514,0.0,0.4807003186415517,3.129305415934578,5.596913760399489,-0.06936727364062828,0.12414303656461258,0.0,435.01823928030984,435.366047485276,436.40628149477567,435.7667308353111
3.840000000000003,2.2494144680210284,3.553384933065929,23.012565505262664,0.14495066502775167,0.1160466017372217,0.0,0.4137364392385125,3.20813591294887,5.587615667540518,-0.05615516636443339,0.11935853644126836,0.0,438.145785315598,437.7615922608236,437.03094503009373,438.12783608541713
3.900000000000003,2.2719642270615905,3.7483590059664533,23.348871722809662,0.14173446253928645,0.12320606549383495,0.0,0.33729158442569723,3.2905637675535635,5.6223662839707504,-0.04893594536603498,0.11925609374045865,0.0,451.1948356933838,451.199144248247,452.2457307144508,452.82509771837573
3.960000000000003,2.2900629128439305,3.947897686071584,23.68513411652765,0.139177083730619,0.13071185541529928,0.0,0.26538423689505813,3.360424360620419,5.586503778606814,-0.032305167074868725,0.13476293965968184,0.0,428.68578090836047,430.01636256893164,428.9258344181726,430.33505731585007
4.020000000000002,2.3034158347924425,4.151886721501088,24.021515704300793,0.13683417694454736,0.13853276752469323,0.0,0.17901138745416723,3.438881521714924,5.625911530805239,-0.05805648659305179,0.11961937228153527,0.0,453.7719652409584,452.56952957619353,455.1066826506793,453.03956662181076
4.080000000000001,2.31151497443887,4.360444099374017,24.35975111954569,0.13345097061184852,0.14553085392440845,0.0,0.09035012895790029,3.5125917431250415,5.6484179308646985,-0.05324182687858798,0.1098814705444689,0.0,449.0682572904698,448.2894987402327,448.86848647702936,449.25697978014
4.14,2.315053347581559,4.572549873372504,24.69340918873786,0.12989672088101578,0.15213260005664075,0.0,0.027076026292673045,3.557407936452975,5.474364359409048,-0.07526342227488617,0.11032248121203818,0.0,381.69801694740386,381.75298687713547,382.4671635814798,380.3601259896678
4.199999999999998,2.313575692021947,4.788225837565324,25.0239396378375,0.12526578983404502,0.1588655236629064,0.0,-0.07690852875113964,3.6311813592146485,5.542912238524465,-0.08132333973750383,0.1157522618664866,0.0,460.8684561408193,461.30815897318894,463.1164225211215,462.6349615706074
4.259999999999997,2.3069185432200414,5.00729740957128,25.35126184622287,0.12014078877480294,0.16582224531018586,0.0,-0.14554973008427402,3.670892825171084,5.368679751400551,-0.09520228718057515,0.11632842767953228,0.0,380.33199024657034,380.40168633086864,381.0242994194288,379.6872968287327
4.319999999999996,2.2944446821081437,5.22980198832016,25.67763426996583,0.11524335543834674,0.17270790989636708,0.0,-0.2708561925462855,3.7451551682482567,5.509621703608207,-0.06307983920704939,0.1114293822687139,0.0,482.5093451891602,482.1499018186054,482.6068370090814,485.0204633507343
4.379999999999995,2.2743231197946066,5.456628587190726,26.012352913849174,0.11245767941435503,0.179240656223838,0.0,-0.40042319721742176,3.815199087018294,5.646825541497096,-0.02513278211334073,0.1032219574410126,0.0,484.0196440009233,483.4108291381665,482.00590856992045,484.8642072248374
4.439999999999993,2.2466518851470196,5.68736301685811,26.353315417349318,0.11125459411102767,0.18535046764993535,0.0,-0.5224512667151937,3.8756766312201254,5.718038506722771,-0.011449703659389288,0.0988928150759482,0.0,465.647136056474,465.3167503771927,464.73437710149307,465.80587665907666
4.499999999999992,2.211785342857206,5.921543962984258,26.697245956459614,0.11063415818783895,0.19195106761433056,0.0,-0.6402812830941327,3.9301834737034107,5.74596074725755,-0.008209853088858562,0.1260725212653685,0.0,452.0458413185687,454.2412432573179,452.7501146671384,453.01088740700095
4.559999999999991,2.1695294615827736,6.15907804806931,27.04382050468351,0.11065716903548939,0.19901147402691866,0.0,-0.768860930538387,3.987467887591107,5.805946184009077,0.013605334575312919,0.09013441705245817,0.0,465.66720802836534,462.85797105413985,462.594196743197,464.30920213964714
4.6199999999999894,2.11992406589022,6.399769618021998,27.391556347359078,0.11169844024364561,0.20401780537036096,0.0,-0.8850720792041075,4.0355895851151375,5.785114341977517,0.02395914570555628,0.0646437034605569,0.0,440.10746453603076,437.99763935332084,439.123416260296,439.9815870592749
4.679999999999988,2.062566680297423,6.6437320119216645,27.74138366790169,0.11300586186947825,0.20755162827685325,0.0,-1.0270631501284524,4.096487568410884,5.875037039076194,0.0170561243236474,0.0437831654971194,0.0,474.73248922704715,473.1309153256583,475.4529639583581,474.9236675944752
4.739999999999987,1.9976056830654958,6.89083527853765,28.09197468249555,0.11394323157744513,0.21015601983769727,0.0,-1.1385331176707456,4.140318380563461,5.811459538151281,0.012590168811311187,0.042642630961536324,0.0,426.8992148209164,426.8029926156072,427.2802233458352,426.89913824984467
4.799999999999986,1.924727514185444,7.141202464412327,28.444272627733852,0.11460870434366921,0.212394737597438,0.0,-1.2908039505002404,4.205161003306744,5.930896359486417,0.007910824601347021,0.023646268569437506,0.0,485.63382204751565,484.20705325123157,484.7014556323028,484.34945735618084
4.859999999999984,1.8437808489841643,7.394871205737156,28.79862064734039,0.11553392416660735,0.2137242657016225,0.0,-1.4075461993574085,4.250465437665999,5.880774705048823,0.027304576652658178,0.019004650498385997,0.0,433.6017587705609,433.21157774365537,432.1346181016588,433.76666655397514
4.919999999999983,1.7559399579044226,7.651193745985583,29.14935763205721,0.11739738876711936,0.2144551852622758,0.0,-1.520602999223867,4.293717168070068,5.810617951469066,0.037667841278188195,-0.007174617499150009,0.0,427.67430089583996,425.4380288674475,425.61601365933427,426.50263729234786
4.979999999999982,1.6608062507139425,7.910401227345048,29.498168030845935,0.11974570850589394,0.21437256257514647,0.0,-1.6504521509442533,4.3466513978038135,5.816126849337009,0.0419283218278603,0.008238985873977268,0.0,450.7251898673609,451.96948874946094,450.32148348416194,450.66680161131205
5.0399999999999805,1.558188544918845,8.172645695853909,29.845890882889577,0.12231087011188269,0.21460434044577248,0.0,-1.770183787458754,4.394982426345214,5.77461305319348,0.04435201942671169,-0.006765925847205908,0.0,436.92093332586467,435.66779748710076,435.9679126291937,436.17146398000506
